WBGene_ID,Gene_name,Cholinergic_(29),Cholinergic_(35),Cholinergic_(36),GABAergic,Dopaminergic,flp-1(+),BAG,URX/AQR/PQR,Touch_receptor,PVC/PVD,SDQ/ALN/PLN,CAN,RIA,RIC,DVA,Cluster_5,Cluster_10,Cluster_13,Cluster_16,Cluster_17,Cluster_21,Cluster_25,Cluster_27,Cluster_40,Pharyngeal_(33),Pharyngeal_(37)
WBGene00011672,cyp-13A5,0,0,0,0,0,0,0,0,8.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009674,nucb-1,133.15,325.48,192.15,37.53,61.72,83.07,177.51,32.29,197.07,188.81,250.39,326.39,103.28,109.28,159.55,76.53,204.45,851.53,53.79,185.99,33.28,138.22,0,0,380.56,206.39
WBGene00015141,ugt-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.46
WBGene00000109,alh-3,0,86.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.95,0,53.76,0,93.46,0,0,0,0,0
WBGene00007885,ugt-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.91,0,0,0,0,16.46
WBGene00015116,pacs-1,33.8,0,4.92,12.08,20.45,42.79,0,0,0,52.81,26.71,21.27,15.61,0,0,0,359.41,0,0,0,0,0,72.84,0,0,0
WBGene00001527,gcs-1,62.03,0,0,28.52,83.85,14.2,0,23.61,109.12,4.62,117.43,0,25.44,0,0,0,0,0,221.9,0,199.59,118.8,0,0,0,183.02
WBGene00009012,F21D5.7,76.77,0,15.78,169.44,142.77,52.26,0,116.93,74.82,110.24,93.28,136.47,42.97,0,0,406.16,183.11,32.07,140.8,0,33.63,41.9,139.35,0,344.96,94.66
WBGene00006759,unc-22,393.88,0,152.43,166.17,1199.04,209.64,230.21,300.9,408.87,83.28,278.6,431.05,337.52,52.87,578.23,0,349.85,107.84,297.31,241.55,317.79,313.49,320.35,1084.75,88.18,505.56
WBGene00011953,ppm-2,143.93,0,112.18,329.24,235.32,139.18,47.53,110.96,143.03,124.97,185.78,118.75,320.29,131.1,124.37,68.68,38.47,33.96,326.78,69.95,58.5,180.61,103.15,0,152.82,169.53
WBGene00003813,nrf-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011481,imp-2,172.26,562.22,385.47,124.8,61.7,255.82,144.91,372.83,174.17,221.14,108.53,116.87,241.78,60.92,647.45,159.99,267.73,862.88,318.74,264.43,387.35,223.75,84.35,384.62,533.16,167.67
WBGene00016004,C18H9.6,0,0,0,0,0,0,0,0,0,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015400,cyp-35A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003800,npp-14,135.9,0,0,153.66,7.8,65.62,15.86,0,179.88,73.38,181.52,90.51,265.75,0,124.63,19.19,0,69.99,71.62,0,30.25,114.74,54.87,0,95.24,56.11
WBGene00016716,acs-17,0,0,14.97,8.52,0,0,0,0,4,5.12,0,0,111.56,0,0,0,0,0,16.96,0,0,83.63,0,0,0,0
WBGene00006751,unc-11,790.44,554.29,667.53,502.44,145.06,299.71,33.46,363.03,746.91,166.46,421.69,126.74,516.89,818.23,373.13,1293.98,276.25,139.94,173.96,685.38,114.54,336.22,78.28,231.88,23.77,386.33
WBGene00000993,dhs-30,0,284.26,0,0,0,56.86,0,0,11.6,18.39,0,0,0,0,0,0,0,54.73,0,0,45.79,5.69,0,0,0,0
WBGene00019097,F59B1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000475,cey-4,192.39,0,378.15,488.98,402.63,316.14,290.26,293.79,379.29,441.95,855.48,441.65,70.65,198.14,208.21,115.88,210.98,274.39,530.51,34.25,368.2,224.79,242.93,783.43,117.28,389.78
WBGene00003997,pgp-3,0,0,0,0,0,0,0,0,21.23,0,0,2.21,0,0,0,0,0,0,0,0,0,7.98,0,0,0,0
WBGene00006994,zyg-9,530.14,97.13,225.24,275.45,132.55,133.05,0,93.72,281.93,267.65,498.95,42.66,47.98,0,141.86,56.13,60.13,0,19.91,128.02,9.18,247.97,197.8,388.35,23.77,97.8
WBGene00001562,lin-66,414.09,273.97,324.52,343.11,494.61,297.32,219.08,256.58,170.3,335.58,222.62,363.91,354.64,95.84,738.85,559.44,98.32,16.03,219.5,0,152.82,365.71,608.03,0,491.42,316.58
WBGene00013709,csnk-1,141,111.63,84.29,409.48,376.27,218.98,158.82,443.55,68.14,369.66,139.32,171.74,186.34,326.15,313.92,430.36,311.18,0,192.43,431.41,296.55,210.18,288.09,910.48,275.61,247.56
WBGene00016906,C53D5.5,0,0,0,23.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16,0,0,0,0,0,0,0
WBGene00003090,lys-1,10.38,0,0,0,0,13.69,0,160.64,0,0,0,0,0,0,0,0,0,0,42.58,0,289.11,0,0,0,0,0
WBGene00016278,erp-44.1,207.5,0,51.71,154.61,0,166.09,0,0,124.16,62.1,82.7,54.62,153.23,435.81,133.69,57.49,62.28,149.14,18.69,0,75.75,91.79,0,0,299.97,205.96
WBGene00003794,npp-8,58.75,0,27.51,104.11,0,58.11,55.28,19.25,62.61,0,30.19,136.76,0,0,0,0,36.74,82,110.52,106.19,119.38,62.38,26.31,0,147.97,200.62
WBGene00018362,ppm-1.G,45.82,63.04,33.45,7.73,0,18.09,0,0,28.05,19.23,44.78,109.84,0,0,34.44,55.02,0,0,46.64,123.41,0,43.03,0,245.4,0,34.44
WBGene00000254,bli-4,0,0,0,11.6,21.91,31.8,0,74.11,94.55,70.33,71.74,111.24,26.53,49.78,0,0,0,0,0,0,171.9,32.49,0,0,0,313.65
WBGene00016418,hpo-27,69.98,0,22.16,57.53,79.5,0,0,22.45,45.83,172.66,69.09,89.67,9.19,0,0,29.88,62.28,0,63.65,0,92.85,60.73,27.43,0,129.76,56.93
WBGene00002891,let-767,112.18,240.58,61.68,49.74,0,2.41,0,0,131.29,3.06,13.47,64.62,22.26,0,0,173.25,0,0,54.59,0,62.31,79.8,0,0,0,26.27
WBGene00021351,eif-2alpha,111.84,31.46,0,25.53,0,37.14,90.53,0,115.3,64.72,80.36,104.55,0,0,236.85,161.34,42.87,277.71,4.89,0,111.22,184.79,78.92,0,36.54,150.44
WBGene00004448,rpl-34,236.05,89.44,418.63,299,404.36,447.14,560.61,581.29,343.9,170.53,222.19,984,343.6,72.89,751.78,434.18,774.64,778.72,318.49,538.88,537.49,256.82,1035.09,288.23,433.24,317.95
WBGene00019068,faah-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003415,mars-1,3.79,0,42.57,26.74,139.31,11.41,0,0,41.15,0,0,203.33,191.03,0,58.47,27.34,150.15,28.94,0,56.03,171.26,31.74,0,0,36.54,33.87
WBGene00004023,pho-4,0,0,0,0,24.07,0,1008.49,0,0,0,6.05,0,0,0,0,56.23,0,0,224.51,0,0,0,0,0,0,0
WBGene00001029,dnj-11,18.17,0,22.16,66.74,28.3,56.91,0,0,23.91,20.2,12.6,17.65,68.01,0,0,0,0,0,88.15,0,131.03,14.6,0,0,180,39.18
WBGene00001244,elo-6,0,0,0,0,0,0,0,0,0,9.95,0,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004447,rpl-33,285.87,278.16,336.44,448.49,291.71,552.85,351.9,331.67,334.53,220.67,381.49,647.65,654.88,776.68,366.87,150.13,560.94,22.75,475.31,330.6,728.1,434.35,439.25,0,491.16,328.65
WBGene00013677,yars-1,165.13,0,4.92,57.87,48.17,45.7,0,0,91.23,113.5,145.95,119.92,82.92,71.61,0,0,52.41,0,45.31,0,62.31,126.17,0,0,91.19,424.26
WBGene00007807,C29F3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004789,sgk-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.71,0,0,38.3,0,0,0,24.25
WBGene00017063,mctp-1,22.1,359.2,77.31,153.3,0,52.19,29.21,0,0,172.34,144.45,54.45,84.95,0,0,402.95,0,0,60.54,334.58,154.61,256.34,0,90.09,0,53.88
WBGene00021800,Y53G8AL.2,92.79,0,117.4,134.07,143.09,74.38,20.39,45.46,332.76,79.62,0,81.59,39.23,0,0,0,54.04,121.67,9.02,87.25,56.17,36.11,75.12,0,0,106.8
WBGene00015676,mct-6,0,72.44,0,262.12,0,3.68,0,0,0,48.23,0,0,0,0,82.82,0,0,738.65,0,0,8.22,40.51,0,0,195.58,76.58
WBGene00000881,cyn-5,64.24,0,172.99,169.47,148.87,102.81,473.19,81.18,141.84,338.94,39.18,203.58,114.37,218.66,13.83,46.12,408.87,326.45,470.79,43.91,284.82,186.87,0,355.66,151.77,85.34
WBGene00016653,ssb-1,11.05,156.74,0,37.21,0,16.81,0,81.92,47.22,5.02,28.22,141.24,115.53,0,0,0,0,0,0,0,37.67,13.12,0,0,32.47,56.79
WBGene00000040,aco-1,0,0,0,36.04,0,0,52.19,0,36.65,0,34.72,16.42,53.52,0,0,0,0,0,0,0,0,29.48,0,0,0,61.31
WBGene00010697,uda-1,0,0,0,7.35,0,0,27.64,77.23,126.65,110.07,0,12.97,0,0,0,0,23.86,50.97,12.3,0,20.72,54.28,0,0,0,0
WBGene00000376,ccr-4,125.55,115.71,117.95,296.1,94.1,150.97,148.36,140.58,176.16,92.21,204.4,49.02,189.71,408.91,71.53,260.21,124.27,46.86,185.94,224.88,140.31,110.48,199.01,1342.95,222.65,202.83
WBGene00005663,sars-1,75.34,0,30.23,50.74,0,39.78,94.82,22.45,36.91,32.22,20.1,27.07,41.34,172.95,0,36.53,0,0,0,0,71.93,39.28,0,0,78.49,114.45
WBGene00001056,dpf-3,31.92,0,0,42.13,0,117.61,238.37,44.98,69.06,25.21,37.54,59.95,124.05,0,112.76,0,94.48,0,37.16,47.56,69.96,169.73,82.82,295.92,73.42,60.49
WBGene00044689,arid-1,28.62,52.81,54.63,103.47,357.58,50.15,66.93,237.93,88.74,78.15,107.12,142.11,62.99,77.3,107.34,139.45,125.2,0,56.06,97.85,24.19,103.88,110.98,0,0,315.95
WBGene00016542,C39H7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,26.31,0,0,0
WBGene00005002,spp-17,0,0,0,0,0,0,0,0,0,0,0,8.56,0,0,0,0,94.48,0,0,0,0,0,0,0,0,0
WBGene00008444,tbc-14,69.41,363.1,138.15,57.79,56.22,128.74,20.39,0,60.79,48.89,252.4,35.16,0,132.52,34.52,0,0,0,51.34,535.14,0,100.49,0,0,158.85,0
WBGene00021334,vps-4,105.44,62.92,105.36,156.56,95.97,122.24,67.23,65.25,97.82,118.42,187.09,164.59,26.53,0,147.79,23.4,145.07,0,346.2,72.87,136.6,112.92,768.16,0,193.99,0
WBGene00016848,klo-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.73,0,0,0,0,0,0
WBGene00008775,mogs-1,61.52,0,12.23,19.25,170.87,1.8,0,421.64,14.61,41.99,0,58.43,38.66,0,24.03,0,0,42.01,0,47.56,31.21,122.27,0,0,0,16.94
WBGene00016630,acer-1,353.89,97.68,77.74,414.74,211.76,28.39,537.85,0,54.25,293.48,229.46,230.21,335.11,0,138.2,0,17.08,0,85.76,0,75.2,75.59,0,0,401.57,250.59
WBGene00004063,pmr-1,74.84,159.88,139.66,71.1,395.49,240.59,566.66,862.9,210,703.47,73.53,18.12,395.81,220.7,162.23,458.51,155.91,0,422.43,618.35,1606.37,449.95,142.98,3419.7,167.01,372.65
WBGene00007836,C31C9.2,48.34,0,0,37.3,0,79.09,175.59,20.06,19.21,15.13,0,40.64,58.48,0,227.79,0,0,0,0,17.98,0,37.14,205.1,0,0,0
WBGene00007545,C13B4.1,13.55,0,0,0,0,0,0,0,0,0,0,0,0,0,20.34,0,0,0,18.37,0,16.31,0,0,0,0,0
WBGene00007287,gck-4,0,57.66,0,0,18.72,0,0,494.61,6.4,192.05,0,0,23.15,0,0,0,284.27,0,0,0,12.49,19.14,0,0,0,0
WBGene00011338,sec-31,88.17,0,20.56,0,44.91,90.58,0,0,72.62,4.53,166.14,41.54,12.99,103.07,73.9,0,0,0,30.19,0,143.4,84.8,113.79,0,306.99,27.37
WBGene00000294,cas-1,134.69,150.58,0,105.53,95.71,0,0,0,27.64,631.14,32.05,21.7,101.75,0,0,0,171.47,0,42.83,44.62,17.37,7.24,0,0,0,62.7
WBGene00001582,gfi-2,24.11,463.61,53.88,21.54,80.17,106.81,98.74,57.47,11.62,135.86,0,12.6,0,155.76,67.77,95.54,1404.5,161.83,32.94,160.43,132.46,222.97,98.21,0,147.16,141.94
WBGene00022176,Y71H2AM.11,56.66,0,7.9,85.42,0,37.23,119.4,0,26.93,20.99,159.33,30.77,29.77,0,0,146.75,17.08,0,24.56,0,96.43,78.82,0,0,0,20.19
WBGene00013668,Y105E8A.3,7.42,19.59,0,11.49,90.64,21.17,41.46,53.68,26.92,18.32,131.86,35.1,217.16,0,0,0,0,0,8.9,0,0,60.34,29.77,0,14.43,49.76
WBGene00003730,nhx-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00001748,gsp-2,224.32,444.88,246.7,137.16,41.8,181.03,490.98,238.48,180.3,172.55,82.99,164.13,476.39,282.46,179.48,122.67,176.42,291.96,331.34,306.86,156.24,214.48,67.01,575.54,108.95,402.78
WBGene00013667,Y105E8A.2,70.47,35.92,121.32,26.08,0,21.4,0,0,54.1,43.72,85.41,91.2,83.99,0,140.21,19.19,0,0,0,0,7.12,33.6,208.28,0,219.06,10.32
WBGene00019322,ahcy-1,123.47,437.76,548.43,108.55,84.14,666,1029.96,100.93,56.48,16.94,34.39,131.51,75.76,0,192.59,73.8,548.87,178.14,420.95,174.5,483.48,166.48,200.89,298.51,25.74,72.65
WBGene00016048,C24B9.3,60.72,0,0,23.39,31.29,29.11,0,0,20.05,0,44.96,51.8,0,0,0,62.85,0,53.81,0,0,18.47,3.62,0,0,0,0
WBGene00006820,unc-89,173.49,31.46,82.45,216.03,840.28,269.6,581.08,0,377.63,77.13,578.86,272.02,537.85,292.39,470.38,93.31,66.3,108.22,519.58,74.99,146.66,411.26,250.21,1774.69,44.09,801.36
WBGene00003086,lst-4,91.95,0,359.56,117.03,27.71,287.6,0,10.98,68.07,6.04,1306.11,115.12,0,0,0,44.06,0,0,159.3,0,37.09,162.52,0,0,191.53,176.12
WBGene00010713,uso-1,7.75,225.8,21.7,0,183.49,57.9,0,0,92.74,110.04,0,60.24,0,130.05,79.86,0,35.8,14.47,174.59,0,36.72,50.98,38.62,0,50.48,6.67
WBGene00021305,zig-11,477.1,0,338.27,440.85,75.62,39.27,13.82,98.74,719.63,620.73,9.38,21.1,0,0,225.11,0,34.17,0,68.31,16.08,44.19,9.4,0,0,0,134.19
WBGene00000160,apb-1,230.72,89.8,100.13,254.44,321.17,82.92,0,139.26,108.99,257.79,301.67,220.07,110.72,0,103.05,81.14,166.92,221.07,171.08,211.53,103.92,227.72,0,0,206.74,158.87
WBGene00004995,spp-10,0,0,0,0,30.24,11.38,0,0,0,0,0,0,47.98,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007414,C07E3.3,0,0,0,24.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00001684,gpd-2,662.44,133.65,742.43,757.39,870.44,548.54,723.9,552.42,236.6,474.35,738.4,311.17,1549.37,744.59,1434.98,1012.56,942.11,1103.46,475.4,957.66,672.38,578.47,597.36,1381.41,161.98,198.24
WBGene00003063,lpd-7,63.27,0,9.85,78.69,60.96,26.79,213.37,20.06,53.98,60.34,95.01,149.49,124.54,0,0,0,109.98,140.06,143.75,102.2,98.35,91.68,69.43,143.37,80.63,0
WBGene00022201,Y71H10B.1,72.6,0,54.56,66.32,62.27,65.27,484.83,27.87,44.11,173.85,0,74.01,50.32,0,209.88,184.76,0,0,237.07,425.84,223.22,62.69,0,0,151.93,108.77
WBGene00002190,kin-2,1143.13,1863.64,1238.39,924.27,411.4,826.3,809.34,266.24,754.05,1557.11,865.12,3107.01,1331.99,664.6,886.11,871.91,354.23,481.58,708.63,1171.64,708.75,492.31,531.52,1140.08,716.76,874.4
WBGene00003564,ncs-2,429.46,250.32,241.45,301.72,966.86,109.84,135.81,291.92,454.69,719.89,334.21,211,450.61,770.81,228.81,424.84,214.79,0,357.67,1252.43,203.7,347.54,624.78,198.02,210.39,642.48
WBGene00000781,cpr-1,0,0,0,0,0,0,0,78.17,10.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003818,nsf-1,1031.86,654.09,522.23,1313.74,529.1,249.75,582.44,1248.02,422.86,2134.22,256.19,92.7,1290.58,473.1,212.97,501.73,97.99,689.81,297.89,154.15,252.12,312.3,88.21,766.51,25.74,528.56
WBGene00001396,fat-4,0,0,0,29.78,0,2.92,0,16.27,146,0,19.78,0,416.38,0,0,22.89,0,0,0,0,7.12,20.93,26.31,0,0,51.55
WBGene00004303,ran-2,11.76,0,32.82,17.28,0,0,118,33.43,26.02,9.97,46.3,64.31,0,0,61.53,0,0,0,11.93,50,83.29,35.63,26.31,0,0,37.86
WBGene00004075,pod-1,123.64,0,14.76,96.75,7.8,14.64,0,162.28,89.68,1176.47,39.81,0,0,0,34.44,196.38,0,0,0,0,0,17.77,0,396.04,0,336.38
WBGene00016594,C42D4.1,29.79,0,0,0,0,0,0,0,0,21.09,0,0,14.11,0,0,87.81,0,0,0,25,8.77,0,0,0,0,0
WBGene00007907,C34B4.2,81.75,161.02,24.8,348.16,192.74,60.84,96.23,0,144.34,61.11,0,19.44,253.87,60.92,124.33,0,0,0,79.49,59.5,52.53,61.52,0,0,0,32.12
WBGene00006890,vem-1,14.04,0,0,15.97,0,5.21,1621.07,0,0,0,0,72.66,0,291.55,0,0,0,0,490.46,284.79,0,93.42,0,0,0,0
WBGene00006609,tre-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.44,0,0,0,0,0,0,0
WBGene00004490,rps-21,405.47,204.39,1003.61,401.62,334.93,724.24,200.82,360.71,617.42,195.78,226.85,1138,241.31,277.92,440.12,525.2,658.44,525.94,440.07,810.99,599.03,502.23,518.55,143.37,184.71,449.71
WBGene00002269,lec-6,0,0,0,0,0,20.49,0,0,0,0,0,0,60.13,0,0,0,0,349.87,0,0,149.04,0,0,0,0,0
WBGene00020207,T04B8.5,0,0,0,12.78,46.99,77.38,0,41.36,38.88,11.24,56.36,21.78,0,150.06,71.03,0,82.67,0,10.53,0,17.37,34.87,0,0,0,7.98
WBGene00011128,R07H5.8,0,0,0,0,0,10.82,0,0,0,0,0,35.61,0,0,0,0,0,0,0,0,0,73.42,0,0,0,0
WBGene00022642,lipl-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017691,ilys-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018610,F48E8.3,75.24,54.39,0,51.12,42.5,27.86,0,0,30.2,17.16,102.07,21.03,15.61,0,87.54,0,47.73,0,27.87,68.49,36.35,21.83,90.29,0,83.06,131.05
WBGene00008053,cdc-48.2,65.41,172.41,162.2,52.65,60.11,96.2,0,107.13,158.89,70.61,99.81,88.16,69.31,28.03,148.86,0,0,43.83,182.45,0,215.84,71.76,211.86,0,111.35,138.45
WBGene00020366,acdh-10,0,0,0,0,0,0,0,0,0,128.59,0,0,0,0,0,0,0,72.39,107.31,0,22.75,95.54,0,0,83.06,48.5
WBGene00012983,men-1,112.83,775.56,161.76,75.19,30.43,157.6,53.69,22.45,98.79,176.11,89.38,283.56,234.04,198.14,91.63,64.75,89.25,14.47,37.07,192.81,92.86,119.41,185.8,0,32.47,284.43
WBGene00007969,acs-19,408.7,330.41,290.73,192.43,60.3,58.98,0,135.31,61.88,62.91,87.46,453.93,62.8,403.17,82.82,34.1,125.99,0,10.53,123.41,42.04,48.38,79.41,0,180.51,139.44
WBGene00013985,sec-16,58.46,0,21.29,17.09,66.65,19.67,0,0,76.13,94.02,45.62,59.21,75.74,0,0,92.23,30.8,19.49,10.11,17.98,170.01,26.04,155.94,0,93.98,35.33
WBGene00015125,B0303.3,11.11,0,0,43.15,20.42,27.32,167.7,48.56,28.83,0,42.23,18.77,180.38,313.02,0,0,0,0,115.29,0,0,16.3,88.21,0,0,0
WBGene00003795,npp-9,316.81,48.84,300.53,28.33,0,102.41,0,196.28,63.37,3.53,0,165.02,0,0,0,77.92,54.04,0,207.24,0,63.33,168.34,0,0,61.31,71.5
WBGene00019986,R09F10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.94,0,0,0,0,0,0,0,0
WBGene00012860,acdh-11,0,0,0,11.64,0,0,0,39.82,0,9.43,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015481,C05D11.1,34.58,71.84,18.3,90.12,105,43.52,342.9,90.93,110.06,88.77,77.7,83.66,153.77,72.89,0,96.48,54.04,51.2,59.14,18.64,202.8,31.89,143.34,0,94.61,102.74
WBGene00007428,wdr-20,115.71,180.54,199.06,61.34,24.19,10.82,0,181.98,24.44,54.94,195.81,151.25,128.49,0,62.58,36.22,203.43,0,124.75,0,75.36,63.34,66.2,0,189.86,85.76
WBGene00004756,sec-24.2,136.07,0,115.04,46.9,438.56,17.26,0,19.25,134.32,188.3,405.76,62.13,50.01,0,0,57.62,60.39,32.07,132.75,0,0,49.19,37.56,0,77.22,67.93
WBGene00021910,stim-1,20.49,0,340.01,7.96,0,3.04,27.64,0,67.86,93.21,43.7,133.09,19.33,0,0,0,51.44,0,53.62,16.27,87.53,60.01,0,0,0,45.66
WBGene00010405,erfa-3,68.94,0,67.93,60.32,41.65,36.45,0,44.91,79.09,44.23,121.33,105.6,40.88,0,280.28,0,0,0,4.89,18.64,22.52,62.62,0,0,100.54,93.11
WBGene00008936,papl-1,0,0,0,0,0,0,0,0,98.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021895,clec-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003162,mdh-2,317.96,1172.13,193.68,297.11,108.08,421.81,106.53,349,124.83,44.61,318.98,49.86,574.72,96.26,44.43,275.5,358.22,272.74,210.1,208.85,306.27,88.31,117.68,0,429.05,284.42
WBGene00017125,acdh-12,23.85,0,0,18.78,0,0,0,0,43.72,9.27,0,32.25,0,0,0,20.38,0,0,0,0,0,5.14,0,0,0,16.01
WBGene00017349,farl-11,87.73,321.27,0,59.93,111.33,19.29,319.39,32.54,148.63,97.12,258.2,215.59,329.65,258.67,0,277.37,0,108.8,30.82,0,48.64,98.18,0,0,181.69,336.91
WBGene00012316,ctps-1,34.14,0,0,19.46,58.23,1.67,0,0,0,17.92,60.35,0,0,0,0,0,0,0,0,0,8.05,7.19,0,0,0,0
WBGene00016862,C52A10.1,0,88.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.06,0,0,0,0,0
WBGene00018145,F37C4.5,91.68,375.75,235.98,317.45,306.52,118.49,0,236.37,144.65,179.18,169.42,6.45,99.53,132.41,450.8,64.75,107.11,112.63,392.89,0,319.35,182.92,69.43,90.09,268.06,119.29
WBGene00001155,ech-6,37.63,0,0,49.92,0,0,32.8,0,7.68,18.39,0,8.66,0,0,0,0,75.08,0,0,0,32.79,4.64,0,0,0,0
WBGene00016335,gba-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019731,M02D8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010139,F56A8.3,77.23,0,35.02,68.34,66.81,70.06,0,0,67.2,96.42,46.98,138.47,41.88,128.35,0,181.16,126.26,88.18,139.14,151.16,73.79,34.83,170.33,0,70.72,26.42
WBGene00022122,trap-1,71.39,0,73,17.77,10.41,123.13,313.03,0,96.23,68.87,58.36,111.88,0,91.93,50.02,97.87,92.39,229.48,113.75,63.83,81.21,38.28,26.31,90.09,61.96,188.76
WBGene00021691,Y48G8AL.13,0,0,0,44.44,0,17.92,117.06,0,0,0,0,26.43,0,0,67.77,0,70.86,149.14,85.36,43.91,0,4.35,0,0,0,108.03
WBGene00006771,tln-1,264.64,296.2,358.43,121.35,261.36,97.38,0,109.99,821.74,460.46,838.37,189.91,89.37,361.37,0,93.14,75.22,80.8,111.41,0,180.79,190.63,0,0,281.34,225.59
WBGene00022089,Y69A2AR.18,134.27,93.46,283.17,150.97,51.17,209.84,100.66,85.77,98.3,73.34,103.4,115.53,293.87,330.44,304.96,19.19,0,357.83,218.31,132.94,237.68,152.19,174.77,287.77,179.21,131.71
WBGene00001156,ech-7,0,0,0,0,0,0,0,0,0,0,0,359.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016493,C37A2.7,407.86,115.05,634.1,379.33,201.17,630.61,718,1323.62,607.21,249.15,378.96,814.94,252.31,1113.64,719.68,555.52,706.03,377.13,473.32,227.87,673.26,618.61,906.56,347.83,314.14,577.46
WBGene00000998,dig-1,81.68,0,391.62,309.82,518.54,267.42,575.36,2284.66,2726.66,440.73,47.32,507.99,348.22,24129,0,635.73,66.3,72.39,169.92,27.56,366.35,319.36,84.72,1580.32,887.6,12708.89
WBGene00011559,umps-1,10.03,0,11.08,0,0,298.51,109.75,0,36.66,0,85.75,0,0,0,26.64,0,149.59,0,0,0,27.7,33.6,0,0,0,0
WBGene00004438,rpl-25.1,467.71,0,522.33,347.41,233.87,620.77,394.56,553.62,467.39,274.4,218.86,766.01,364.5,332.77,796.81,700.82,1046.35,363.38,543.34,230.85,563.08,713.81,170.6,0,507.13,577.12
WBGene00004732,sax-7,2027.08,650.49,2051.48,1693.35,1407.41,290.11,536.08,739.68,1485.76,2166.26,3060.79,916.85,401.34,1117.52,1221.59,352.8,1140.22,262.3,652.26,1073.44,554.23,1462.83,384.62,185.19,1915.82,1522.89
WBGene00002065,iff-2,674.09,824.52,1337.6,710.66,662.81,1065.82,716.3,458.61,877.6,398.05,329.5,1786.67,581.36,28.03,280.53,1048.82,1024.71,384.57,905.13,1017.45,568.56,1022.86,1176.66,695.38,556.01,582.45
WBGene00001635,gly-10,11.63,0,50.13,56.68,0,20.76,0,0,64.16,31.14,34.53,54.85,26.61,0,109.17,0,0,0,47.7,16.27,0,24.62,26.31,0,63.79,27.54
WBGene00016134,C26B9.5,0,0,0,3.4,0,0,0,0,0,3.21,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,34.35,0
WBGene00012131,T28F3.5,178.32,0,56.54,84.64,0,50.18,0,0,40.58,20.73,122.44,0,0,0,0,110.52,35.7,0,53.3,57.56,90.24,234.77,70.96,0,39.68,6.31
WBGene00011932,sptl-3,32.23,0,0,0,11.71,0,0,41.36,6.8,0,0,76.07,14.11,0,0,0,0,0,0,0,0,0,0,0,40.36,23.08
WBGene00000086,aex-3,371.84,507.02,319.02,986.14,504.85,537.99,409.39,917.86,284.33,735.19,412.21,258.39,876.15,2856.06,416.45,811.62,273.79,230.46,255.04,0,381.96,364.78,144.86,398.57,1930.29,468.35
